Id,loan_date,loan_duration,loan_payments,Predicted,account_district_code,account_frequency,account_date,account_district_name,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_district_code,owner_card_type,owner_card_issued,owner_district_name,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,disponent_district_code,disponent_district_name,disponent_district_region,disponent_district_no_inhabitants,disponent_district_no_municipalities_0_499,disponent_district_no_municipalities_500_1999,disponent_district_no_municipalities_2000_9999,disponent_district_no_municipalities_10000_plus,disponent_district_no_cities,disponent_district_ratio_urban_inhabitants,disponent_district_average_salary,disponent_district_unemployment_rate_95,disponent_district_unemployment_rate_96,disponent_district_no_enterpreneurs_per_1000_inhabitants,disponent_district_no_crimes_95,disponent_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_birthdate,disponent_male,disponent_birthdate
4968,980419,48,2307,1,19,weekly issuance,970808,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,no card,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,,,,,,,,,,,,,,,,,23,32,6,19,0,9,13,8,4,4,0,0,0,37416.7,31383.449090909085,4716.194545454546,6452.3347826086965,3468.34375,680.3036363636364,0,400130,,
6632,980423,48,3020,1,9,monthly issuance,960830,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,9,no card,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,,,,,,,,,,,,,,,,,58,88,39,71,0,0,17,19,17,17,0,0,0,29245.0,64162.669178082186,13557.819178082193,17316.26551724138,11080.661363636364,200.30958904109556,0,670317,,
7195,980423,48,7066,1,46,monthly issuance,970705,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,no card,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,,,,,,,,,,,,,,,,,28,23,19,17,0,0,6,9,6,5,0,0,0,28677.8,28634.139215686275,3591.366666666667,3782.8107142857143,3358.304347826087,562.3078431372548,0,420113,,
5525,980427,36,2608,1,2,weekly issuance,970616,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,no card,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2.0,Benesov,central Bohemia,88884.0,80.0,26.0,6.0,2.0,5.0,46.7,8507.0,1.67,1.85,132.0,2159,2674.0,37,54,27,36,0,0,18,10,9,8,0,0,0,75158.7,69554.29230769232,14420.754945054947,18749.289189189185,11454.907407407407,825.91978021978,1,360702,0.0,430917.0
6320,980428,12,8747,1,6,monthly issuance,960723,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,no card,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,,,,,,,,,,,,,,,,,46,78,26,61,0,0,17,20,17,16,0,0,0,32793.3,41026.3314516129,6717.295967741936,9410.197826086956,5129.174358974358,264.4637096774192,1,660511,,
6766,980428,24,3098,1,1,monthly issuance,961016,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,53,73,1,60,0,18,13,34,13,13,0,0,0,52767.8,45497.74206349206,11075.569841269842,13663.11320754717,9196.942465753425,418.79523809523795,0,571123,,
6872,980429,60,3193,1,51,monthly issuance,971104,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,no card,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,,,,,,,,,,,,,,,,,20,10,10,6,0,0,4,10,2,1,0,0,0,17266.7,18241.44,2356.2633333333333,2198.865,2671.06,575.5566666666667,0,660111,,
5906,980505,36,2254,1,68,monthly issuance,970803,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,no card,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,,,,,,,,,,,,,,,,,26,25,19,22,0,0,3,7,3,4,0,0,0,65800.3,67815.17450980392,18149.901960784315,19066.253846153846,17196.896,1290.2,0,440527,,
7172,980507,12,3810,1,1,monthly issuance,970318,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,27,59,1,41,0,13,18,13,9,9,0,0,0,29108.8,41690.6,9538.880232558138,15730.603703703706,6705.379661016948,338.4755813953487,0,781215,,
6571,980512,24,5836,1,19,weekly issuance,960708,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,no card,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,,,,,,,,,,,,,,,,,46,96,2,96,0,22,0,22,0,18,0,0,0,73874.0,66051.94507042253,13771.423239436619,22058.871739130434,9800.354166666666,520.2401408450703,0,500718,,
5616,980515,24,5454,1,38,monthly issuance,961018,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,no card,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38.0,Louny,north Bohemia,85852.0,41.0,23.0,4.0,2.0,4.0,59.8,8965.0,7.08,8.23,104.0,2653,2822.0,53,60,35,46,0,0,14,18,14,14,0,0,0,43648.0,31685.09911504425,3674.413274336283,4328.835849056604,3096.3399999999997,386.2646017699115,0,540615,1.0,480815.0
6312,980517,36,304,1,34,monthly issuance,960727,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34,no card,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,,,,,,,,,,,,,,,,,57,108,36,54,0,0,54,21,18,17,0,0,0,29034.9,22935.072121212117,1566.857575757576,2522.514035087719,1062.4833333333333,175.97030303030297,1,510710,,
6470,980517,12,4156,1,77,issuance after transaction,960702,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,no card,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,,,,,,,,,,,,,,,,,58,157,36,73,0,0,84,22,21,21,0,0,0,76514.2,50265.36186046512,6030.317209302325,11836.486206896552,3885.3630573248406,355.88000000000005,0,670212,,
5147,980521,60,371,1,70,monthly issuance,971213,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,no card,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,,,,,,,,,,,,,,,,,13,2,9,2,0,0,0,4,0,0,0,0,0,31277.6,23066.613333333335,3258.5066666666667,3082.8923076923074,4400.0,2085.173333333333,0,401126,,
5501,980521,24,5681,1,1,monthly issuance,960821,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1.0,Hl.m. Praha,Prague,1204953.0,0.0,0.0,0.0,1.0,1.0,100.0,12541.0,0.29,0.43,167.0,85677,99107.0,57,73,37,56,0,0,17,20,17,16,0,0,0,39847.5,31673.896923076925,4987.943846153846,6037.545614035087,4168.391780821918,306.5192307692308,0,640526,1.0,620910.0
6436,980522,60,8253,1,69,monthly issuance,971012,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,69,no card,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,,,,,,,,,,,,,,,,,14,17,1,17,0,7,0,6,0,2,0,0,0,34235.5,44813.422580645165,22957.867741935486,26640.33571428572,19925.24705882353,1104.3709677419354,0,791225,,
5699,980524,24,7290,1,50,monthly issuance,960719,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,no card,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,,,,,,,,,,,,,,,,,58,85,37,85,0,0,0,21,0,19,0,0,0,71242.6,58926.411188811195,11944.70909090909,15339.103448275862,9628.534117647057,498.20000000000067,0,770915,,
5313,980527,24,1800,1,36,monthly issuance,970727,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,no card,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,,,,,,,,,,,,,,,,,21,33,12,28,0,0,5,9,5,5,0,0,0,37619.2,36159.705555555556,4853.061111111111,7135.3476190476185,3400.6969696969695,696.6537037037039,0,490516,,
6234,980528,12,429,1,1,monthly issuance,970308,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,28,52,15,43,0,0,9,13,9,9,0,0,0,49297.2,43197.28125,7503.725,11599.914285714287,5298.084615384616,616.215,0,630318,,
6569,980528,12,3788,1,13,monthly issuance,970703,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,13,no card,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,,,,,,,,,,,,,,,,,23,33,2,33,0,11,0,10,0,6,0,0,0,57100.5,39247.387500000004,8875.532142857142,12046.313043478262,6665.59393939394,1019.6535714285716,0,470515,,
7202,980529,48,2931,1,16,monthly issuance,970408,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,no card,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16.0,Jindrichuv Hradec,south Bohemia,93931.0,74.0,21.0,10.0,1.0,8.0,56.9,8427.0,1.12,1.54,107.0,1874,1913.0,36,49,24,49,0,0,0,12,0,11,0,0,0,24699.7,54575.39882352942,11268.504705882353,13646.14722222222,9521.665306122448,290.58470588235264,1,410623,0.0,401113.0
5683,980529,48,2931,1,16,monthly issuance,970408,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,no card,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16.0,Jindrichuv Hradec,south Bohemia,93931.0,74.0,21.0,10.0,1.0,8.0,56.9,8427.0,1.12,1.54,107.0,1874,1913.0,36,49,24,49,0,0,0,12,0,11,0,0,0,26863.5,57514.34705882353,11244.550588235294,13647.922222222223,9478.808163265305,316.0423529411766,1,410623,0.0,401113.0
5034,980530,36,3132,1,71,monthly issuance,960725,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,71,no card,,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,,,,,,,,,,,,,,,,,47,82,26,64,0,0,18,21,18,17,0,0,0,48916.6,44659.649612403104,5585.435658914728,8185.510638297872,4095.1487804878043,379.20000000000016,0,560105,,
5435,980601,48,6556,1,2,weekly issuance,961030,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,classic,971009.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,,,,,,,,,,,,,,,,,40,67,2,66,1,19,0,19,0,15,0,0,0,43170.7,53094.364485981314,14847.726168224299,20398.092500000002,11534.074626865671,403.18411214953295,1,740126,,
5815,980603,36,4200,1,6,monthly issuance,971005,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,no card,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,,,,,,,,,,,,,,,,,22,18,14,16,0,0,2,8,2,3,0,0,0,59126.9,66345.6825,17701.1625,17435.75909090909,18025.544444444444,1478.1725000000006,1,461010,,
5589,980605,48,8125,1,42,issuance after transaction,970111,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,42,no card,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,,,,,,,,,,,,,,,,,23,21,18,15,0,0,6,5,3,3,0,0,0,23299.6,48798.69772727273,10797.127272727274,10832.02608695652,10758.904761904761,527.2636363636364,1,471213,,
6746,980606,60,3094,1,46,monthly issuance,970822,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,no card,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,,,,,,,,,,,,,,,,,30,25,3,25,0,9,0,18,0,5,0,0,0,21581.8,29159.44181818182,6177.987272727272,6022.61,6364.44,392.1327272727273,0,620716,,
6790,980608,24,3171,1,62,monthly issuance,970703,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62,no card,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62.0,Uherske Hradiste,south Moravia,145688.0,22.0,41.0,13.0,2.0,5.0,40.7,8544.0,1.29,1.86,109.0,2719,2906.0,44,37,22,23,0,0,14,22,7,7,0,0,0,27476.0,20237.19259259259,2043.761728395062,2193.420454545454,1865.7891891891895,339.2135802469135,0,611003,1.0,640613.0
6857,980608,48,1450,1,64,monthly issuance,960802,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,no card,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64.0,Zlin,south Moravia,197099.0,29.0,41.0,10.0,2.0,10.0,74.7,9624.0,1.60,2.31,145.0,4484,4265.0,74,144,31,72,0,0,72,43,18,18,0,0,0,71208.5,40349.88486238533,3603.094495412844,5788.402702702703,2480.0888888888885,326.6467889908257,1,690414,0.0,630418.0
6450,980610,48,4882,1,1,monthly issuance,960820,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,46,123,3,71,0,22,52,21,17,17,0,0,0,66812.9,42818.502958579884,8040.113609467456,15489.826086956522,5254.042276422764,392.21775147928986,0,711203,,
7221,980611,60,2541,1,25,weekly issuance,970215,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,25,no card,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,,,,,,,,,,,,,,,,,36,82,6,38,0,15,44,15,11,11,0,0,0,9641.6,20874.116101694926,4535.1161016949145,7566.463888888889,3204.2804878048782,81.70932203389827,0,511117,,
5527,980615,60,2607,1,52,weekly issuance,970706,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,52,no card,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,,,,,,,,,,,,,,,,,25,38,14,31,0,0,7,11,7,7,0,0,0,22039.7,49909.155555555575,10600.503174603175,13797.428,8497.263157894737,349.8365079365081,1,570308,,
5620,980616,12,2501,1,48,monthly issuance,960826,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,48,no card,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,,,,,,,,,,,,,,,,,47,56,26,56,0,0,0,21,0,12,0,0,0,94720.3,46609.34854368932,9240.998058252428,11133.43829787234,7652.699999999999,919.6155339805822,1,531126,,
6215,980618,48,1640,1,27,monthly issuance,970606,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,no card,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,,,,,,,,,,,,,,,,,26,45,14,37,0,0,8,12,8,8,0,0,0,66220.2,45921.198591549306,7910.054929577464,12073.734615384617,5504.373333333333,932.6802816901406,0,440601,,
7167,980618,36,7499,1,16,monthly issuance,970712,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,16,junior,980430.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,,,,,,,,,,,,,,,,,24,51,1,43,0,12,8,11,8,7,0,0,0,66463.8,61366.869333333336,14799.282666666666,24508.541666666668,10230.219607843137,886.1839999999999,0,790214,,
5823,980621,36,5916,1,1,monthly issuance,960819,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1.0,Hl.m. Praha,Prague,1204953.0,0.0,0.0,0.0,1.0,1.0,100.0,12541.0,0.29,0.43,167.0,85677,99107.0,62,87,42,69,0,0,18,20,18,18,0,0,0,53222.2,49635.71543624161,12327.571140939597,15242.182258064517,10250.49195402299,357.1979865771812,0,730627,1.0,780621.0
6207,980623,60,3077,1,45,monthly issuance,961025,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,no card,,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,,,,,,,,,,,,,,,,,43,70,4,55,0,20,15,19,15,15,0,0,0,39023.4,34785.53451327434,7164.738053097345,9867.893023255812,5504.228571428572,345.33982300884935,0,630916,,
6932,980625,48,4698,1,7,weekly issuance,960808,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,junior,971003.0,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,,,,,,,,,,,,,,,,,46,135,1,78,2,23,55,22,18,18,0,0,0,98236.7,57411.608287292824,11636.811049723756,23961.952173913043,7437.133333333333,542.7447513812151,1,800128,,
5669,980627,36,1995,1,63,monthly issuance,970520,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,63,no card,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,,,,,,,,,,,,,,,,,31,48,19,48,0,0,0,12,0,10,0,0,0,42629.7,54293.592405063304,10139.363291139241,13607.087096774194,7899.791666666667,539.6164556962027,1,640209,,
5154,980701,60,1812,1,6,monthly issuance,961114,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,no card,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,,,,,,,,,,,,,,,,,34,30,15,30,0,0,0,19,0,5,0,0,0,41353.1,50883.196874999994,9952.196875000001,9974.69411764706,9926.7,645.9156250000002,0,661002,,
7168,980705,36,5787,1,2,monthly issuance,961221,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,no card,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,,,,,,,,,,,,,,,,,37,87,1,73,0,18,14,18,14,14,0,0,0,27282.7,64087.07016129033,15349.254838709678,26089.05945945946,10781.751724137932,220.022580645161,0,800418,,
5585,980708,12,7384,1,66,issuance after transaction,961014,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,66,no card,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,66.0,Zdar nad Sazavou,south Moravia,125832.0,151.0,41.0,2.0,3.0,5.0,48.3,8512.0,3.51,4.12,102.0,2247,2103.0,62,72,41,72,0,0,0,21,0,18,0,0,0,28833.5,51249.12985074627,11850.011940298507,13038.187096774192,10826.861111111111,215.17611940298576,1,471209,0.0,551026.0
7200,980711,60,519,1,76,monthly issuance,970819,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,no card,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,,,,,,,,,,,,,,,,,27,23,17,23,0,0,0,10,0,6,0,0,0,36627.3,28375.804,2532.05,3022.774074074074,1955.982608695652,732.546,1,770120,,
6539,980711,12,1066,1,56,monthly issuance,970524,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,56,no card,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,,,,,,,,,,,,,,,,,35,43,22,34,0,0,9,13,9,9,0,0,0,38120.5,28534.93717948718,2558.9641025641026,3395.994285714286,1877.6604651162793,488.72307692307703,0,730719,,
5774,980712,36,2694,1,8,monthly issuance,970928,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,8,no card,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,,,,,,,,,,,,,,,,,21,34,2,17,0,10,17,9,6,5,0,0,0,13446.7,21298.779999999995,6375.06909090909,8668.466666666667,4958.558823529412,244.4872727272729,1,720128,,
6357,980712,60,1081,1,38,monthly issuance,961228,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,no card,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,,,,,,,,,,,,,,,,,39,93,21,51,0,0,42,18,14,14,0,0,0,54222.1,44890.03333333333,3912.840151515152,7316.884615384615,2485.3376344086023,410.7734848484849,0,791102,,
5042,980712,48,6908,1,42,monthly issuance,961124,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,42,no card,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,42.0,Havlickuv Brod,east Bohemia,95907.0,87.0,25.0,5.0,2.0,7.0,59.1,8388.0,2.41,2.94,87.0,1658,1668.0,40,61,21,61,0,0,0,19,0,15,0,0,0,55494.8,42007.366336633655,9274.979207920791,12403.3475,7223.5901639344265,549.4544554455442,0,730526,1.0,670420.0
5015,980712,12,9112,1,70,monthly issuance,970223,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,classic,971205.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,,,,,,,,,,,,,,,,,43,50,27,36,1,0,13,16,13,12,0,0,0,66657.0,48376.25806451612,7501.674193548388,8887.360465116279,6309.9839999999995,716.7451612903226,0,441025,,
5354,980714,60,4847,1,5,monthly issuance,970806,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,5,no card,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,,,,,,,,,,,,,,,,,25,59,14,36,0,0,23,11,8,7,0,0,0,53388.9,44617.080952380944,5449.588095238096,10223.088,3426.9186440677963,635.5833333333334,1,371028,,
6054,980716,12,4897,1,54,monthly issuance,970224,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54.0,Brno - mesto,south Moravia,387570.0,0.0,0.0,0.0,1.0,1.0,100.0,9897.0,1.60,1.96,140.0,18721,18696.0,21,13,9,13,0,0,0,12,0,1,0,0,0,55172.0,32543.264705882353,9266.1,8814.752380952381,9995.2,1622.7117647058822,0,460101,1.0,410521.0
7295,980718,60,4674,1,54,monthly issuance,961105,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,47,59,28,59,0,0,0,19,0,15,0,0,0,31303.2,38619.10283018868,8138.691509433963,9510.687234042553,7045.745762711865,295.31415094339593,0,520909,,
5365,980719,60,4521,1,37,monthly issuance,970417,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,no card,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,,,,,,,,,,,,,,,,,33,40,19,30,0,0,10,14,10,10,0,0,0,11584.9,14873.378082191779,4752.286301369863,5431.845454545455,4191.65,158.69726027397266,1,710106,,
6755,980724,60,2845,1,53,monthly issuance,970518,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,no card,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,,,,,,,,,,,,,,,,,47,44,7,44,0,14,0,26,0,9,0,0,0,27372.9,28620.3978021978,6021.058241758242,6120.104255319149,5915.25909090909,300.8076923076922,1,710804,,
5991,980727,48,6983,1,67,monthly issuance,970621,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,no card,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,,,,,,,,,,,,,,,,,38,50,1,50,0,13,0,24,0,8,0,2,0,16401.1,38710.01136363636,13247.83181818182,15555.405263157896,11494.076000000001,186.38181818181783,0,780403,,
